sample_id	condition	source_niche	neighbor_niche	observed_edges	source_edges	observed_neighbor_fraction	expected_slide_label_fraction	log2_enrichment_proxy	binomial_z_proxy_not_independent	claim_boundary
GSM7980872_ATC-1	ATC	CD8-excluded / myeloid-CAF niche	APC-rich niche	60	1458	0.0411522633744856	0.08647260273972603	-1.0712529592698565	-6.1570383891494505	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	CD8-excluded / myeloid-CAF niche	Drug-delivery failure proxy niche	423	1458	0.29012345679012347	0.25	0.21473805070936594	3.538151850686813	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	CD8-excluded / myeloid-CAF niche	Mixed/Other	620	1458	0.4252400548696845	0.4610445205479452	-0.11662831124534126	-2.742635421757493	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	APC-rich niche	RAI-restorable niche	65	2424	0.026815181518151814	0.046232876712328765	-0.7858465179256733	-4.552682402315973	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	APC-rich niche	RAI-low dedifferentiated niche	6	2424	0.0024752475247524753	0.003210616438356164	-0.37514406983846893	-0.6399936430948208	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	APC-rich niche	HLA-visible inflamed niche	163	2424	0.06724422442244224	0.06571061643835617	0.03328338355154155	0.3047348971635008	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	APC-rich niche	HLA-low invisible tumor niche	44	2424	0.018151815181518153	0.03531678082191781	-0.9602013925596691	-4.578532793360229	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	APC-rich niche	CD8-excluded / myeloid-CAF niche	58	2424	0.02392739273927393	0.05201198630136986	-1.1201483771030178	-6.227035019317737	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	APC-rich niche	APC-rich niche	644	2424	0.26567656765676567	0.08647260273972603	1.6193447172847466	31.391630094401844	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	APC-rich niche	Drug-delivery failure proxy niche	678	2424	0.27970297029702973	0.25	0.16196686683950223	3.377268214705401	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	APC-rich niche	Mixed/Other	766	2424	0.31600660066006603	0.4610445205479452	-0.5449499410088707	-14.325176844056706	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	Drug-delivery failure proxy niche	RAI-restorable niche	297	7008	0.04238013698630137	0.046232876712328765	-0.12552804533351447	-1.5359252674818031	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	Drug-delivery failure proxy niche	RAI-low dedifferentiated niche	21	7008	0.0029965753424657533	0.003210616438356164	-0.09950358737193726	-0.31673663471377744	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	Drug-delivery failure proxy niche	HLA-visible inflamed niche	536	7008	0.07648401826484018	0.06571061643835617	0.21902875182864262	3.6399165535045293	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	Drug-delivery failure proxy niche	HLA-low invisible tumor niche	180	7008	0.025684931506849314	0.03531678082191781	-0.4594163003541105	-4.368414190514387	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	Drug-delivery failure proxy niche	CD8-excluded / myeloid-CAF niche	419	7008	0.059788812785388126	0.05201198630136986	0.20102782154485282	2.9318808231102875	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	Drug-delivery failure proxy niche	APC-rich niche	686	7008	0.09788812785388128	0.08647260273972603	0.17888883708376857	3.4001093663640147	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	Drug-delivery failure proxy niche	Drug-delivery failure proxy niche	2179	7008	0.3109303652968037	0.25	0.31466229066836415	11.779590481107038	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	Drug-delivery failure proxy niche	Mixed/Other	2690	7008	0.3838470319634703	0.4610445205479452	-0.26437394849545265	-12.964397555022373	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	Mixed/Other	RAI-restorable niche	624	12924	0.04828226555246054	0.046232876712328765	0.06257291581589856	1.1094971961846265	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	Mixed/Other	RAI-low dedifferentiated niche	43	12924	0.003327143299288146	0.003210616438356164	0.05141794984468794	0.2341685720383119	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	Mixed/Other	HLA-visible inflamed niche	618	12924	0.04781801299907149	0.06571061643835617	-0.45856407874531674	-8.209440009830637	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	Mixed/Other	HLA-low invisible tumor niche	555	12924	0.04294336118848654	0.03531678082191781	0.28207401596338266	4.697268750605438	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	Mixed/Other	CD8-excluded / myeloid-CAF niche	612	12924	0.04735376044568245	0.05201198630136986	-0.1353624087705199	-2.3848763862887683	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	Mixed/Other	APC-rich niche	757	12924	0.05857319715258434	0.08647260273972603	-0.5619945224698571	-11.284787133246958	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	Mixed/Other	Drug-delivery failure proxy niche	2672	12924	0.2067471371092541	0.25	-0.27405953551142415	-11.355668271760896	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980872_ATC-1	ATC	Mixed/Other	Mixed/Other	7043	12924	0.5449551222531724	0.4610445205479452	0.24123087463747964	19.13671688178887	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	RAI-restorable niche	RAI-restorable niche	59	600	0.09833333333333333	0.03765060240963856	1.3849839543671199	7.808873515535899	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	RAI-restorable niche	RAI-low dedifferentiated niche	30	600	0.05	0.043674698795180725	0.19512616258080914	0.7581219203066325	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	RAI-restorable niche	HLA-visible inflamed niche	38	600	0.06333333333333334	0.05308734939759036	0.2545925054947907	1.119383279591646	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	RAI-restorable niche	HLA-low invisible tumor niche	4	600	0.006666666666666667	0.008659638554216868	-0.3772914174742252	-0.5268846193881235	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	RAI-restorable niche	CD8-excluded / myeloid-CAF niche	12	600	0.02	0.015436746987951807	0.37360991444136227	0.9066725554928442	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	RAI-restorable niche	APC-rich niche	67	600	0.11166666666666666	0.09563253012048192	0.2236230783957472	1.33550621603192	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	RAI-restorable niche	Drug-delivery failure proxy niche	145	600	0.24166666666666667	0.25	-0.04890940148933646	-0.4714045207910317	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	RAI-restorable niche	Mixed/Other	245	600	0.4083333333333333	0.49585843373493976	-0.2801803267633512	-4.2879838158140755	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	RAI-low dedifferentiated niche	RAI-restorable niche	31	696	0.04454022988505747	0.03765060240963856	0.24243012910590242	0.9548782602303216	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	RAI-low dedifferentiated niche	RAI-low dedifferentiated niche	75	696	0.10775862068965517	0.043674698795180725	1.3029139866508999	8.272483698168463	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	RAI-low dedifferentiated niche	HLA-visible inflamed niche	92	696	0.13218390804597702	0.05308734939759036	1.3160902778001529	9.307043162313004	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	RAI-low dedifferentiated niche	HLA-low invisible tumor niche	3	696	0.004310344827586207	0.008659638554216868	-1.006335443703672	-1.2384032451568348	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	RAI-low dedifferentiated niche	CD8-excluded / myeloid-CAF niche	1	696	0.0014367816091954023	0.015436746987951807	-3.424545758103147	-2.995931485831623	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	RAI-low dedifferentiated niche	APC-rich niche	117	696	0.16810344827586207	0.09563253012048192	0.8137694647296562	6.501193526114028	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	RAI-low dedifferentiated niche	Drug-delivery failure proxy niche	273	696	0.3922413793103448	0.25	0.6498115523774783	8.666224568741688	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	RAI-low dedifferentiated niche	Mixed/Other	104	696	0.14942528735632185	0.49585843373493976	-1.73049723117725	-18.27969531714056	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	HLA-visible inflamed niche	RAI-restorable niche	35	846	0.041371158392434985	0.03765060240963856	0.13594895950446942	0.5685133549747965	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	HLA-visible inflamed niche	RAI-low dedifferentiated niche	95	846	0.11229314420803782	0.043674698795180725	1.3623800065886773	9.765810076358948	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	HLA-visible inflamed niche	HLA-visible inflamed niche	82	846	0.09692671394799054	0.05308734939759036	0.8685139391431916	5.687205898302525	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	HLA-visible inflamed niche	HLA-low invisible tumor niche	1	846	0.001182033096926714	0.008659638554216868	-2.871982964110104	-2.347396492341638	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	HLA-visible inflamed niche	CD8-excluded / myeloid-CAF niche	5	846	0.00591016548463357	0.015436746987951807	-1.3849477036131872	-2.2476183267435808	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	HLA-visible inflamed niche	APC-rich niche	157	846	0.18557919621749408	0.09563253012048192	0.9564543285981222	8.896003868265222	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	HLA-visible inflamed niche	Drug-delivery failure proxy niche	317	846	0.3747044917257683	0.25	0.5838232564665324	8.376578100734152	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	HLA-visible inflamed niche	Mixed/Other	154	846	0.18203309692671396	0.49585843373493976	-1.4457224953886691	-18.256523471283256	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	HLA-low invisible tumor niche	RAI-restorable niche	5	138	0.036231884057971016	0.03765060240963856	-0.05541161995639395	-0.08755548855059202	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	HLA-low invisible tumor niche	RAI-low dedifferentiated niche	2	138	0.014492753623188406	0.043674698795180725	-1.5913995103986365	-1.6773975259635172	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	HLA-low invisible tumor niche	HLA-visible inflamed niche	1	138	0.007246376811594203	0.05308734939759036	-2.872864475267066	-2.401833434839656	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	HLA-low invisible tumor niche	HLA-low invisible tumor niche	4	138	0.028985507246376812	0.008659638554216868	1.7428362003363962	2.5770769230828896	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	HLA-low invisible tumor niche	CD8-excluded / myeloid-CAF niche	2	138	0.014492753623188406	0.015436746987951807	-0.09103094298717408	-0.08995157678902138	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	HLA-low invisible tumor niche	APC-rich niche	3	138	0.021739130434782608	0.09563253012048192	-2.1371559347768345	-2.9516842782250827	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	HLA-low invisible tumor niche	Drug-delivery failure proxy niche	13	138	0.09420289855072464	0.25	-1.4080751947242425	-4.226669409773718	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	HLA-low invisible tumor niche	Mixed/Other	108	138	0.782608695652174	0.49585843373493976	0.6583617804313583	6.737336844309032	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	CD8-excluded / myeloid-CAF niche	RAI-restorable niche	12	246	0.04878048780487805	0.03765060240963856	0.37362249442788004	0.9170771906911754	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	CD8-excluded / myeloid-CAF niche	RAI-low dedifferentiated niche	0	246	0.0	0.043674698795180725	-15.414543165468285	-3.3518122962497974	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	CD8-excluded / myeloid-CAF niche	HLA-visible inflamed niche	5	246	0.02032520325203252	0.05308734939759036	-1.385054528270392	-2.2918670272194475	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	CD8-excluded / myeloid-CAF niche	HLA-low invisible tumor niche	3	246	0.012195121951219513	0.008659638554216868	0.49387717651941226	0.5984874925705825	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	CD8-excluded / myeloid-CAF niche	CD8-excluded / myeloid-CAF niche	8	246	0.032520325203252036	0.015436746987951807	1.0749238281185538	2.1734351661875526	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	CD8-excluded / myeloid-CAF niche	APC-rich niche	5	246	0.02032520325203252	0.09563253012048192	-2.2341757727673093	-4.016330991491306	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	CD8-excluded / myeloid-CAF niche	Drug-delivery failure proxy niche	38	246	0.15447154471544716	0.25	-0.6945834231424	-3.4601878170118585	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	CD8-excluded / myeloid-CAF niche	Mixed/Other	175	246	0.7113821138211383	0.49585843373493976	0.5206955261122658	6.760945612383742	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	APC-rich niche	RAI-restorable niche	67	1524	0.043963254593175856	0.03765060240963856	0.2236197426209936	1.2946488519529205	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	APC-rich niche	RAI-low dedifferentiated niche	118	1524	0.07742782152230972	0.043674698795180725	0.8260398983773256	6.447460049423142	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	APC-rich niche	HLA-visible inflamed niche	157	1524	0.10301837270341208	0.05308734939759036	0.9564484689118259	8.6938565486755	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	APC-rich niche	HLA-low invisible tumor niche	3	1524	0.001968503937007874	0.008659638554216868	-2.136641098787982	-2.819233024329816	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	APC-rich niche	CD8-excluded / myeloid-CAF niche	5	1524	0.0032808398950131233	0.015436746987951807	-2.2338854548919085	-3.8492857448242823	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	APC-rich niche	APC-rich niche	428	1524	0.28083989501312334	0.09563253012048192	1.5541645948062968	24.585296317528687	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	APC-rich niche	Drug-delivery failure proxy niche	530	1524	0.34776902887139105	0.25	0.4761997396114121	8.814407993533397	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	APC-rich niche	Mixed/Other	216	1524	0.14173228346456693	0.49585843373493976	-1.8067526147471789	-27.650015329210945	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	Drug-delivery failure proxy niche	RAI-restorable niche	142	3984	0.0356425702811245	0.03765060240963856	-0.07906941229069649	-0.6658523978734191	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	Drug-delivery failure proxy niche	RAI-low dedifferentiated niche	271	3984	0.06802208835341365	0.043674698795180725	0.6391937221999621	7.5195921730804285	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	Drug-delivery failure proxy niche	HLA-visible inflamed niche	321	3984	0.08057228915662651	0.05308734939759036	0.6019063638729114	7.737559006662428	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	Drug-delivery failure proxy niche	HLA-low invisible tumor niche	14	3984	0.0035140562248995983	0.008659638554216868	-1.3009256336317694	-3.505362362788067	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	Drug-delivery failure proxy niche	CD8-excluded / myeloid-CAF niche	36	3984	0.009036144578313253	0.015436746987951807	-0.7725233099409973	-3.2770329736352064	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	Drug-delivery failure proxy niche	APC-rich niche	526	3984	0.1320281124497992	0.09563253012048192	0.4652676431981517	7.811475018594239	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	Drug-delivery failure proxy niche	Drug-delivery failure proxy niche	1405	3984	0.3526606425702811	0.25	0.4963508031533605	14.964527445261117	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	Drug-delivery failure proxy niche	Mixed/Other	1269	3984	0.3185240963855422	0.49585843373493976	-0.6385241573184213	-22.387077154817156	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	Mixed/Other	RAI-restorable niche	250	7902	0.03163756011136421	0.03765060240963856	-0.2510273222306217	-2.8080860853254417	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	Mixed/Other	RAI-low dedifferentiated niche	103	7902	0.013034674765882055	0.043674698795180725	-1.7443655228615385	-13.327228134350419	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	Mixed/Other	HLA-visible inflamed niche	150	7902	0.018982536066818528	0.05308734939759036	-1.4836465379772972	-13.521775126935706	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	Mixed/Other	HLA-low invisible tumor niche	110	7902	0.013920526449000253	0.008659638554216868	0.6847721017844722	5.047383262649682	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	Mixed/Other	CD8-excluded / myeloid-CAF niche	169	7902	0.021386990635282207	0.015436746987951807	0.470338731658848	4.2904570397966495	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	Mixed/Other	APC-rich niche	220	7902	0.027841052898000505	0.09563253012048192	-1.7802509405662015	-20.49124382954833	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	Mixed/Other	Drug-delivery failure proxy niche	1282	7902	0.1622374082510757	0.25	-0.6238184626618111	-18.0167858588046	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980873_ATC-2	ATC	Mixed/Other	Mixed/Other	5618	7902	0.7109592508225766	0.49585843373493976	0.5198376989741229	38.243309436877695	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	RAI-restorable niche	RAI-restorable niche	37	534	0.06928838951310862	0.05548628428927681	0.3204772501818135	1.3932177753345927	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	RAI-restorable niche	RAI-low dedifferentiated niche	33	534	0.06179775280898876	0.046134663341645885	0.4216953226859338	1.725404179902649	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	RAI-restorable niche	HLA-visible inflamed niche	45	534	0.08426966292134831	0.07668329177057356	0.1360993920783742	0.658838536056842	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	RAI-restorable niche	HLA-low invisible tumor niche	28	534	0.052434456928838954	0.06234413965087282	-0.24973439959956473	-0.9471326852831946	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	RAI-restorable niche	CD8-excluded / myeloid-CAF niche	17	534	0.031835205992509365	0.02493765586034913	0.3522847071045355	1.022166134266988	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	RAI-restorable niche	APC-rich niche	37	534	0.06928838951310862	0.09413965087281795	-0.44218338245087885	-1.9665371200801693	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	RAI-restorable niche	Drug-delivery failure proxy niche	87	534	0.16292134831460675	0.25	-0.6177493514719589	-4.647096471774341	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	RAI-restorable niche	Mixed/Other	250	534	0.4681647940074906	0.39027431421446385	0.262527317476923	3.689799583451051	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	RAI-low dedifferentiated niche	RAI-restorable niche	32	444	0.07207207207207207	0.05548628428927681	0.3773031456966879	1.5266188954980096	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	RAI-low dedifferentiated niche	RAI-low dedifferentiated niche	36	444	0.08108108108108109	0.046134663341645885	0.8135007179963947	3.5102410262448656	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	RAI-low dedifferentiated niche	HLA-visible inflamed niche	35	444	0.07882882882882883	0.07668329177057356	0.03981055965254631	0.1699032882754862	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	RAI-low dedifferentiated niche	HLA-low invisible tumor niche	44	444	0.0990990990990991	0.06234413965087282	0.6686094063555702	3.2032281972487695	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	RAI-low dedifferentiated niche	CD8-excluded / myeloid-CAF niche	5	444	0.01126126126126126	0.02493765586034913	-1.1468871851745974	-1.8480729135232468	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	RAI-low dedifferentiated niche	APC-rich niche	40	444	0.09009009009009009	0.09413965087281795	-0.06343339547738776	-0.2922015330785593	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	RAI-low dedifferentiated niche	Drug-delivery failure proxy niche	64	444	0.14414414414414414	0.25	-0.7944116284565991	-5.151168268901195	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	RAI-low dedifferentiated niche	Mixed/Other	188	444	0.42342342342342343	0.39027431421446385	0.11761227544852926	1.431894818165719	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	HLA-visible inflamed niche	RAI-restorable niche	45	738	0.06097560975609756	0.05548628428927681	0.13609874506590852	0.6514036779652624	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	HLA-visible inflamed niche	RAI-low dedifferentiated niche	35	738	0.04742547425474255	0.046134663341645885	0.03981022059436688	0.1671604755764469	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	HLA-visible inflamed niche	HLA-visible inflamed niche	138	738	0.18699186991869918	0.07668329177057356	1.2859802735359975	11.26190207045865	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	HLA-visible inflamed niche	HLA-low invisible tumor niche	20	738	0.02710027100271003	0.06234413965087282	-1.2019165806708676	-3.959972780238165	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	HLA-visible inflamed niche	CD8-excluded / myeloid-CAF niche	12	738	0.016260162601626018	0.02493765586034913	-0.6169533016661084	-1.5117447177260381	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	HLA-visible inflamed niche	APC-rich niche	122	738	0.16531165311653118	0.09413965087281795	0.8123074207578336	6.620952128880212	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	HLA-visible inflamed niche	Drug-delivery failure proxy niche	151	738	0.2046070460704607	0.25	-0.28907098646858564	-2.8478426516829107	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	HLA-visible inflamed niche	Mixed/Other	215	738	0.29132791327913277	0.39027431421446385	-0.4218433214357561	-5.5103089920563795	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	HLA-low invisible tumor niche	RAI-restorable niche	30	600	0.05	0.05548628428927681	-0.15020024648310867	-0.5870255141622465	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	HLA-low invisible tumor niche	RAI-low dedifferentiated niche	45	600	0.075	0.046134663341645885	0.7010274314145085	3.3705055060316575	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
GSM7980874_ATC-3	ATC	HLA-low invisible tumor niche	HLA-visible inflamed niche	18	600	0.03	0.07668329177057356	-1.3539204924636723	-4.2974553779244244	Proxy adjacency enrichment; spots are not independent biological replicates and p-values are not claimed.
