ModelID	lineage_silenced_score	cancer_type	strict_thyroid_model	common_essential_proxy	nonessential_proxy	GLS__expression_score	GLS__dependency_strength	GLS__raw_gene_effect_or_module	GLUD1__expression_score	GLUD1__dependency_strength	GLUD1__raw_gene_effect_or_module	GLUD2__expression_score	GLUD2__dependency_strength	GLUD2__raw_gene_effect_or_module	SLC1A5__expression_score	SLC1A5__dependency_strength	SLC1A5__raw_gene_effect_or_module	SLC7A5__expression_score	SLC7A5__dependency_strength	SLC7A5__raw_gene_effect_or_module	ASNS__expression_score	ASNS__dependency_strength	ASNS__raw_gene_effect_or_module	GOT1__expression_score	GOT1__dependency_strength	GOT1__raw_gene_effect_or_module	GOT2__expression_score	GOT2__dependency_strength	GOT2__raw_gene_effect_or_module	GPT2__expression_score	GPT2__dependency_strength	GPT2__raw_gene_effect_or_module	MYC_glutamine_addiction_module__expression_score	MYC_glutamine_addiction_module__dependency_strength	MYC_glutamine_addiction_module__raw_gene_effect_or_module	LDHA_glycolysis_comparator__expression_score	LDHA_glycolysis_comparator__dependency_strength	LDHA_glycolysis_comparator__raw_gene_effect_or_module	OXPHOS_comparator__expression_score	OXPHOS_comparator__dependency_strength	OXPHOS_comparator__raw_gene_effect_or_module	NAMPT_NAD_salvage_comparator__expression_score	NAMPT_NAD_salvage_comparator__dependency_strength	NAMPT_NAD_salvage_comparator__raw_gene_effect_or_module
ACH-001422	-1.8040784425959544	Prostate	False	-1.0677268393983976	-0.02442152520921333	5.373627	-0.318451330195788	0.318451330195788	6.718978	-0.0065993605498334	0.0065993605498334	2.0196414	-0.1231195426129317	0.1231195426129317	8.281452	0.2430790325381879	-0.2430790325381879	8.632592	0.5022231833432014	-0.5022231833432014	7.5230365	0.2682674695389087	-0.2682674695389087	5.7520742	0.0178671501482059	-0.0178671501482059	5.7706995	0.1741803183268822	-0.1741803183268822	4.0002613	0.1318209498466725	-0.1318209498466725	0.34391008764814285	-0.28064689046012853	0.28064689046012853	-0.9225668692431452	-1.0341469590822387	1.0341469590822387	-0.7900491406726979	-0.4777094702837507	0.4777094702837507	0.20301846310330215	-0.2859074855938459	0.2859074855938459
ACH-001423	0.2739882185139274	Kidney	False			6.6121254			6.0648527			1.1215725			6.527264			7.922775			4.416455			4.6331987			6.0146723			3.6721878			-0.29502295680530927			-0.9007706960973313			-1.0068133839848254			-0.46891465957164613		
ACH-001427	-0.7619859420957409	Bone	False			4.5067353			6.4656186			1.7355785			5.561106			3.9880211			6.3987026			5.171419			4.963109			2.4502347			-0.7073105338305131			-0.8132562255185527			-0.2213099735419905			-0.6077788427450206		
ACH-001428	-0.1547932595750377	Bone	False	-1.1243019500060139	-0.024230100950011386	5.4044366	-0.09469374676511	0.09469374676511	5.9955273	0.0123715337342026	-0.0123715337342026	1.4849269	-0.2040094875394918	0.2040094875394918	6.914349	0.2341124488987262	-0.2341124488987262	5.5763288	0.2293627366967155	-0.2293627366967155	7.9800367	0.332981139643834	-0.332981139643834	6.097956	-0.0238012468088013	0.0238012468088013	6.373685	0.2111847639076552	-0.2111847639076552	3.960799	0.1820498447927943	-0.1820498447927943	-0.02967733862155274	-0.12983114603051318	0.12983114603051318	0.008702927368229776	0.5127227886240047	-0.5127227886240047	0.20831304858679944	1.0790383317019727	-1.0790383317019727	0.04376743938847258	0.039573423750763094	-0.039573423750763094
ACH-001430	0.2026697079305605	Bone	False	-1.0962333779860862	-0.009197719929987243	5.469723	-0.0378057694108455	0.0378057694108455	6.487824	0.3655891474708087	-0.3655891474708087	2.1093438	-0.2287337474094239	0.2287337474094239	6.043644	0.0836742131647551	-0.0836742131647551	4.8529277	0.3627269761864178	-0.3627269761864178	6.780402	0.3809017019723848	-0.3809017019723848	4.737714	0.0510245915748152	-0.0510245915748152	5.6844006	-0.0515466431052572	0.0515466431052572	2.8137197	0.1364672469506551	-0.1364672469506551	-0.20294701367842596	-0.1031837836927139	0.1031837836927139	-0.32946094636674395	0.5891671418139527	-0.5891671418139527	0.23573033383699463	-0.1876721301804403	0.1876721301804403	0.0037586909065083773	-0.918436426110572	0.918436426110572
ACH-001431	-1.789466829817118	Bone	False	-1.1020265045846285	-0.012507665208053673	4.9866066	0.0333201872855051	-0.0333201872855051	6.313144	0.0281829558651284	-0.0281829558651284	1.7098905	-0.1628782038208711	0.1628782038208711	5.2918615	0.1980472900192385	-0.1980472900192385	3.3728004	0.3166461384489536	-0.3166461384489536	5.6517463	0.1013051325201072	-0.1013051325201072	5.267824	0.0879194636798009	-0.0879194636798009	5.215811	0.4318213420182117	-0.4318213420182117	2.911705	0.3961624427880567	-0.3961624427880567	-0.8062601495105864	-0.1040769026964134	0.1040769026964134	-0.7311790221599761	0.069902797299794	-0.069902797299794	0.5109483251678955	-0.15475567413542018	0.15475567413542018	-0.42163626604451	0.7016016021837598	-0.7016016021837598
ACH-001433	0.281530009461702	Soft Tissue	False	-1.0644085183142633	0.0059278249167862875	5.4946012	-0.0074233358036613	0.0074233358036613	6.601575	-0.0194737834669796	0.0194737834669796	1.4057038	-0.2934642082283029	0.2934642082283029	6.2642775	0.4834528910320759	-0.4834528910320759	6.642638	0.5641394940301787	-0.5641394940301787	6.9552083	0.3093781419565137	-0.3093781419565137	5.257867	0.0667887559154114	-0.0667887559154114	5.7681475	0.1743617741584774	-0.1743617741584774	2.773684	0.1715138795843724	-0.1715138795843724	-0.1280550101065687	0.2429048297629481	-0.2429048297629481	-0.5144376652719881	-0.36786786972349966	0.36786786972349966	-0.4324665700269398	0.17495133298651963	-0.17495133298651963	0.08377755455957786	-0.35372973614868514	0.35372973614868514
ACH-001435	0.8364514554335898	Testis	False			7.638747			6.3664308			1.1022819			6.5918574			6.1302967			6.8468566			5.1845264			5.930508			2.6344075			0.23640245621637415			-0.5744790391488238			0.4764636348766236			-1.0589994765717214		
ACH-001437	-2.1152679543465736	Testis	False			5.2987905			7.8816032			1.4829721			7.5020123			6.5607195			8.133528			6.4506884			6.1198087			5.3277087			-0.6638467521214756			-0.19589950240771883			-0.4066506276805404			0.6529845988522086		
ACH-001438	0.4722254354547742	Testis	False			6.1767297			6.6374187			1.7261773			7.0147347			7.558061			5.942991			5.581839			6.896962			2.2337654			-0.21753864930103647			0.2223590454271662			0.185081564378625			-0.4113170538666328		
ACH-001440	-1.380578878564101	Testis	False			6.050186			7.2329197			2.7219303			7.2265277			7.6990933			8.48259			7.0240645			6.2492766			5.0927277			0.08933019374191176			0.18827959677264644			0.338190959729054			0.826152647830315		
ACH-001441	0.4751915852925489	Eye	False			6.7949486			6.117161			2.4367294			6.4187937			6.921698			8.013607			5.3570065			5.51552			3.996434			0.37327087124475344			-0.7864893143351606			-0.864602208193574			0.9611438181795029		
ACH-001442	-0.6813982315948671	Skin	False	-1.1094202397171113	-0.017811611841794694	5.6980267	-0.3863278305277572	0.3863278305277572	6.434373	0.0952888945398294	-0.0952888945398294	1.9503975	-0.4144299234928405	0.4144299234928405	7.5280557	0.1745564767346314	-0.1745564767346314	9.358614	0.3040660491232512	-0.3040660491232512	6.8368077	0.4737740953518108	-0.4737740953518108	6.0505953	-0.0634904872568664	0.0634904872568664	6.5135036	-0.0436630485523478	0.0436630485523478	2.751018	0.1196402763608237	-0.1196402763608237	0.4868606529285741	-0.24064763286757215	0.24064763286757215	0.17808513280438742	-0.05950277941715338	0.05950277941715338	-0.693166757577335	-0.5728983618693213	0.5728983618693213	-0.10861316651101349	0.026552759986602673	-0.026552759986602673
ACH-001443	0.4839855321823138	Thyroid	True	-1.1026310411161313	-0.010163874129162514	6.0911202	0.3211726977297068	-0.3211726977297068	7.527258	0.07863753988111	-0.07863753988111	2.6291094	-0.2893922807264721	0.2893922807264721	8.246527	0.2327894829203106	-0.2327894829203106	7.3154755	-0.0326440100797435	0.0326440100797435	8.291065	0.3488859052290493	-0.3488859052290493	6.6858983	-0.0050594872913208	0.0050594872913208	6.4143114	0.3673014416258957	-0.3673014416258957	3.981195	0.0562187029049386	-0.0562187029049386	0.8794744208288603	-0.09152403519271034	0.09152403519271034	0.6536934788698838	-0.024546404340363075	0.024546404340363075	0.7104659251520017	-0.6613233382694109	0.6613233382694109	0.1895980958694328	-0.22286907646450796	0.22286907646450796
ACH-001445	-0.4827449858719225	Head and Neck	False			3.6306617			6.3749614			1.8264366			5.789479			8.113877			3.0523984			4.5458264			5.175341			1.1657897			-1.0330411901299348			-1.8269103418801425			-1.9712188715106969			-0.2643014669980313		
ACH-001447	0.1747569542599805	Lymphoid	False			5.9620886			6.9417286			1.9760813			7.2696037			6.7565165			8.721759			6.49975			7.4795055			4.545752			0.485587697322851			-0.04337021317094204			1.189462732372308			0.0070230622127720466		
ACH-001449	0.4478945388346668	Lymphoid	False			5.6193542			6.7521734			1.8820834			6.6509457			6.98167			9.05959			5.8256736			8.042425			5.6507616			0.5360394290542029			-0.10936261074021424			0.39718560158426963			-0.4279840108266717		
ACH-001450	0.8460517629265919	Lymphoid	False	-1.1139686017676005	-0.03129964220959645	5.967316	0.5805166210855939	-0.5805166210855939	7.209814	-0.1250024056026668	0.1250024056026668	2.5196903	-0.1598627391960966	0.1598627391960966	7.0935497	0.3589019149119347	-0.3589019149119347	6.6544313	0.589568428481966	-0.589568428481966	7.0933595	0.4362075564173909	-0.4362075564173909	4.848618	0.0902774373822271	-0.0902774373822271	8.161747	0.2131129862187422	-0.2131129862187422	5.0372767	0.0054690214788614	-0.0054690214788614	0.4068289714353907	0.5531309705624406	-0.5531309705624406	-0.5565877230045673	0.6937706917253377	-0.6937706917253377	-0.15448452664741974	0.19308214557988784	-0.19308214557988784	-0.6080706904949847	0.21071231826866732	-0.21071231826866732
ACH-001451	0.0031551973865833	Cervix	False	-1.093596102983361	-0.018390752142804164	7.254849	0.2418382389048115	-0.2418382389048115	6.299468	0.0123180343779257	-0.0123180343779257	0.98859525	-0.2598389935377813	0.2598389935377813	7.202183	0.2013032759062837	-0.2013032759062837	6.891735	0.4954020415346251	-0.4954020415346251	6.0438104	0.3481112410912316	-0.3481112410912316	5.7988906	-0.0591595773746749	0.0591595773746749	6.0610437	0.1574862232823862	-0.1574862232823862	4.229119	0.2217319879517227	-0.2217319879517227	-0.058373215270573216	0.28030316903036845	-0.28030316903036845	-0.2967848922663168	0.5602782078597168	-0.5602782078597168	-0.9224164593877855	-0.25951977032891826	0.25951977032891826	0.0720930945904713	0.162997149866071	-0.162997149866071
ACH-001453	-5.601119997581121	Prostate	False	-1.1013062733909655	-0.010381182264083381	6.1348042	0.3298723520258019	-0.3298723520258019	6.801301	-0.0332231750336297	0.0332231750336297	2.1808226	0.0015833013767259	-0.0015833013767259	7.9985905	0.2850316849795805	-0.2850316849795805	9.486031	0.0854832825074724	-0.0854832825074724	8.910166	0.1270682798699061	-0.1270682798699061	6.4206576	0.4812840906928128	-0.4812840906928128	7.2654557	0.1045042132620137	-0.1045042132620137	6.236412	0.1989410875286183	-0.1989410875286183	1.0592239262922905	-0.017954171431458218	0.017954171431458218	0.04285628357001763	0.49845950887405915	-0.49845950887405915	-0.2693154407752272	-0.7831172596584338	0.7831172596584338	0.650158104594277	-0.12431541408833846	0.12431541408833846
ACH-001454	0.612172215848224	Bowel	False	-1.0081160064278611	-0.04187445483877554	5.5390253	-0.0077567034067197	0.0077567034067197	7.168612	-0.1016376381266315	0.1016376381266315	2.1900554	-0.2380184966000667	0.2380184966000667	6.2816834	0.2933594747206127	-0.2933594747206127	5.07723	-0.1068269878161314	0.1068269878161314	4.575754	0.3748738274715182	-0.3748738274715182	5.3051424	-0.0404768560911166	0.0404768560911166	6.4182153	0.2310642005529052	-0.2310642005529052	3.3229203	0.1129925464110209	-0.1129925464110209	-0.8111701209546099	-0.26613957573301245	0.26613957573301245	0.23449764510535426	-0.9433545593371616	0.9433545593371616	-0.2294961414520019	0.019036850513996263	-0.019036850513996263	0.2673113540338984	0.3309560781106653	-0.3309560781106653
ACH-001456	0.1572054518385698	Bowel	False			5.124539			6.18754			1.2337224			5.960644			3.736356			5.59459			5.6873913			6.232365			3.4939418			-0.9515708810043649			-1.2264929064964842			-0.2978588809348522			-0.2568783894117812		
ACH-001458	0.7047189500510705	Bowel	False	-1.072367129156413	-0.016867683398531858	6.11624	0.3555799137600971	-0.3555799137600971	6.8720655	0.0388239164574577	-0.0388239164574577	1.7380761	-0.2703584343612165	0.2703584343612165	6.883132	0.0331104878482195	-0.0331104878482195	6.2090263	0.3403992401021514	-0.3403992401021514	8.207952	0.051387210539269	-0.051387210539269	6.230443	-0.1275874108882798	0.1275874108882798	6.0140986	0.1265170230896314	-0.1265170230896314	5.3910427	0.1106128794570593	-0.1106128794570593	-0.00262010713766155	-0.3551003426019945	0.3551003426019945	-0.9750941677663979	-0.6471163562309283	0.6471163562309283	-0.07616489225381343	0.6911320520492924	-0.6911320520492924	0.4722014762372433	0.05630579796494972	-0.05630579796494972
ACH-001459	0.3687689748078646	Bowel	False	-1.1004483256803732	-0.02332688493433249	5.882973	0.343915090658893	-0.343915090658893	5.6759286	-0.0527807538597118	0.0527807538597118	0.8534121	-0.1986013116668648	0.1986013116668648	6.345682	0.0819159048608488	-0.0819159048608488	3.845801	0.3452771703798761	-0.3452771703798761	6.5371037	-0.1153262093676654	0.1153262093676654	6.183812	-0.0933520949008313	0.0933520949008313	6.5398893	0.2533803892052108	-0.2533803892052108	4.5542083	0.357136848096666	-0.357136848096666	-0.5747744118883046	-0.3940773972641283	0.3940773972641283	-1.1242717490722893	0.2547853155991389	-0.2547853155991389	0.11038437160425181	0.012323214835274876	-0.012323214835274876	0.18318683213547546	-0.1962607876875903	0.1962607876875903
ACH-001460	0.5181843123257398	Bowel	False	-1.0881086829762832	0.0029151243838567405	5.84003	-0.0324440590682409	0.0324440590682409	6.579047	-0.0901272076147155	0.0901272076147155	1.6948401	-0.1595345760425858	0.1595345760425858	7.5200214	0.2485428021492734	-0.2485428021492734	5.8270745	-0.1368391510208125	0.1368391510208125	7.266309	-0.1007945442304213	0.1007945442304213	6.541092	0.1098891979646826	-0.1098891979646826	6.2492557	0.2798083305676303	-0.2798083305676303	3.7192383	-0.2078683579129893	0.2078683579129893	0.1670697866362464	-0.17562820506155355	0.17562820506155355	0.08751865995652404	-0.12523639476761822	0.12523639476761822	0.720506771117235	1.083158390302282	-1.083158390302282	0.05665448040357576	-0.07503417888482629	0.07503417888482629
ACH-001461	-1.3892121136911677	Bowel	False	-1.0321177178606997	-0.015518357915084883	4.7073755	0.3991171176758838	-0.3991171176758838	6.0173607	-0.2961242665831861	0.2961242665831861	0.6269811	-0.4429886055337122	0.4429886055337122	6.6348066	0.4166504399011088	-0.4166504399011088	5.7147126	0.3074651668894256	-0.3074651668894256	6.537088	0.1310257833685023	-0.1310257833685023	5.009316	-0.161195383690402	0.161195383690402	6.5942097	0.1142442743889964	-0.1142442743889964	4.2987094	0.1094421035182109	-0.1094421035182109	-0.4840690206320291	-0.22422138812312065	0.22422138812312065	-1.07316081502321	-0.09373128087596745	0.09373128087596745	-0.458374669494612	-0.6372733639709233	0.6372733639709233	0.06294297420029904	0.16426670244311756	-0.16426670244311756
ACH-001465	-1.1476047204058628	Peripheral Nervous System	False	-1.0833568503322468	-0.003451048785466207	5.2483945	-0.229913535813718	0.229913535813718	6.3033514	0.3698408479576545	-0.3698408479576545	1.1851498	-0.4288535092187679	0.4288535092187679	5.3721476	0.1368023366437587	-0.1368023366437587	6.4217415	0.2247364888471841	-0.2247364888471841	7.188648	0.1940507418222584	-0.1940507418222584	5.6960244	0.0625073267748633	-0.0625073267748633	6.531642	0.7254294358680491	-0.7254294358680491	4.542184	-0.0765122677808173	0.0765122677808173	-1.0657925939505912	-0.45940567328685455	0.45940567328685455	-0.5890188114121873	-0.13748101296834406	0.13748101296834406	-0.28811072907837265	-0.3860183731852226	0.3860183731852226	0.14270227262595725	0.3248605667953126	-0.3248605667953126
ACH-001481	0.6745474009691717	Peripheral Nervous System	False	-1.099307524810947	-5.5189928512735004e-05	5.9602985	0.3789694502414269	-0.3789694502414269	5.961079	0.1910636826315482	-0.1910636826315482	1.630042	-0.2884689977178067	0.2884689977178067	5.8932943	0.2245735310559339	-0.2245735310559339	4.7106853	0.2611525958168517	-0.2611525958168517	5.096262	0.1150433957314148	-0.1150433957314148	6.1393857	-0.2233842932982169	0.2233842932982169	6.9143972	0.0779740015023273	-0.0779740015023273	3.4212892	-0.053865036692403	0.053865036692403	-1.2634670542483997	-0.3419750086019855	0.3419750086019855	-0.5200819932076804	-0.5790777201177819	0.5790777201177819	0.6260044350817241	-0.6787833371231168	0.6787833371231168	-0.45401230939286563	-0.6434169852905612	0.6434169852905612
ACH-001484	-0.1391430355492974	Lymphoid	False	-1.0933895642084568	0.009538234136674246	6.5757947	0.4482859592677625	-0.4482859592677625	6.8703895	0.0027444920065928	-0.0027444920065928	2.1488006	-0.1414484771640795	0.1414484771640795	6.3811846	0.4834396495523172	-0.4834396495523172	6.330162	0.6919145908926629	-0.6919145908926629	8.1979685	0.300562473561086	-0.300562473561086	6.5572643	-0.1149217034735198	0.1149217034735198	6.28236	0.1616087830240993	-0.1616087830240993	4.3530693	-0.0416263014084361	0.0416263014084361	0.2466746317083013	0.49752693857008706	-0.49752693857008706	-0.038488680891889976	-0.24233196868490803	0.24233196868490803	0.2823172977989136	0.1950610286874434	-0.1950610286874434	0.03267296613081611	-0.1517868433594785	0.1517868433594785
ACH-001485	0.7001456530425166	Lymphoid	False			5.615166			6.7801657			1.1090931			6.0808816			5.8929205			8.023389			5.8134604			6.0600104			4.143434			-0.39024570791503077			-1.3447668838743505			-0.8681759936501159			-0.36182368454603275		
ACH-001489	0.0689508312316932	Lung	False			5.960528			6.740671			2.0069623			3.5280337			6.036809			7.613075			6.91742			6.5867515			6.1519847			-1.085731846931237			-0.8361904400427074			0.34938685093648986			-0.017763871788907135		
ACH-001492	-0.4338709950937693	Lymphoid	False			6.265619			6.8676863			2.1815414			6.7271852			6.6787057			7.3037715			5.8585305			7.203524			6.3842535			0.21261235419915833			-0.9748187934952143			-0.017280437461012283			-0.49496323478489873		
ACH-001493	0.5984541673775098	Lymphoid	False			5.722515			5.6146245			0.98241866			7.555617			7.5135856			8.113528			5.5298114			6.365194			7.1029835			0.19004265053965416			-1.4806827798225666			-0.8577015591902274			-0.6779987927822244		
ACH-001494	0.4926432333501522	Biliary Tract	False	-1.1084079770730346	-0.015443719158799787	5.1377783	0.0461081941992231	-0.0461081941992231	7.2459707	0.0934471617117521	-0.0934471617117521	1.7381842	-0.2624402285402545	0.2624402285402545	7.256501	0.3697655437162099	-0.3697655437162099	7.174656	0.2886667674013846	-0.2886667674013846	4.847225	0.2524022463694381	-0.2524022463694381	5.216098	-0.1004673379992812	0.1004673379992812	5.4616823	0.2338292186604248	-0.2338292186604248	3.1834452	0.1057518503850114	-0.1057518503850114	-0.7019652421530268	0.8525144119934587	-0.8525144119934587	-0.6564601786531477	0.7662625408419083	-0.7662625408419083	-1.129126619346762	-1.0889567014463433	1.0889567014463433	0.0872075912081497	-0.08129223234923823	0.08129223234923823
ACH-001495	-0.0632823246984329	Uterus	False	-1.0596708979977292	-0.02006524233266103	7.2904706	0.5221804730268358	-0.5221804730268358	6.38639	-0.1345839232888379	0.1345839232888379	2.5746198	-0.3067495599647568	0.3067495599647568	6.2444286	0.2233976885578101	-0.2233976885578101	5.764797	-0.1832716680488076	0.1832716680488076	4.289967	0.2489614639589007	-0.2489614639589007	6.6772547	-0.0876969510110125	0.0876969510110125	6.5424795	0.260763907039458	-0.260763907039458	3.4044414	0.2761421670379055	-0.2761421670379055	-0.3887892402174415	-0.5330593746766138	0.5330593746766138	0.4321094908317817	-0.24746077226955532	0.24746077226955532	-0.07494949185369348	-0.35119581997482907	0.35119581997482907	-0.4716959571591413	-0.5451659622731166	0.5451659622731166
ACH-001496	0.4589130310073026	Esophagus/Stomach	False	-1.1970139718795734	-0.01377505784820971	6.8079987	0.0615139595429786	-0.0615139595429786	5.9862947	0.0172671997661316	-0.0172671997661316	1.2216296	-0.1532313238296871	0.1532313238296871	7.700918	0.2365475642699446	-0.2365475642699446	7.424158	0.2861837100977238	-0.2861837100977238	8.518397	0.2263193550769393	-0.2263193550769393	6.1018414	0.0042996580320261	-0.0042996580320261	5.71704	0.0835585383341879	-0.0835585383341879	5.1308856	0.1403285398599529	-0.1403285398599529	0.5654022628540654	-0.38879392197633145	0.38879392197633145	0.8427822672815897	-0.6263309810325295	0.6263309810325295	-0.09750028126503756	0.3717147139205452	-0.3717147139205452	0.8727885567635632	0.310727170440669	-0.310727170440669
ACH-001497	-0.0779274493364144	Esophagus/Stomach	False	-1.0934950957494367	-0.01547888204838614	5.37796	0.290802661831807	-0.290802661831807	7.6006713	-0.1463790549987384	0.1463790549987384	2.4758165	-0.2769562794472448	0.2769562794472448	8.231053	0.4094173210984113	-0.4094173210984113	6.422013	0.7701316613317608	-0.7701316613317608	7.875731	0.1318437868021986	-0.1318437868021986	5.6445284	0.1300033866828311	-0.1300033866828311	5.7321444	-0.107857746814246	0.107857746814246	3.1128402	0.0438804290873207	-0.0438804290873207	0.33307093506504654	0.48343662264316506	-0.48343662264316506	0.8029790565156779	0.7961827656706866	-0.7961827656706866	-0.45571444402974715	-0.37548181383954	0.37548181383954	-0.41789357458578824	0.4293605454058127	-0.4293605454058127
ACH-001498	0.729605586177907	Lymphoid	False	-1.1074341668528276	-0.00021560243261397122	6.742936	0.8927620321919887	-0.8927620321919887	6.4336104	-0.0792404260638854	0.0792404260638854	1.8774223	-0.2744523676568355	0.2744523676568355	5.6363287	0.2960621800796333	-0.2960621800796333	5.7215695	0.6098880454011755	-0.6098880454011755	7.2372484	-0.0088946216170749	0.0088946216170749	5.470986	-0.0424811359875396	0.0424811359875396	6.202956	0.2340556302608266	-0.2340556302608266	2.5872138	-0.0130032771807289	0.0130032771807289	0.08691672057076459	0.07397958416445861	-0.07397958416445861	0.2652366776191959	-0.15387363036563562	0.15387363036563562	0.08673326454164688	0.6693477308752791	-0.6693477308752791	-0.09331204686578755	-0.11103425097342196	0.11103425097342196
ACH-001500	-0.046748307373553	Esophagus/Stomach	False	-1.113141849808345	-0.005422582276500463	5.737046	0.1612299418674063	-0.1612299418674063	7.0756073	0.0493495758246419	-0.0493495758246419	2.5788205	-0.1560864895443405	0.1560864895443405	5.738911	0.2066483313242457	-0.2066483313242457	5.912408	0.2686136554594947	-0.2686136554594947	6.7257276	0.5234797522796116	-0.5234797522796116	5.8695383	-0.0147701983285139	0.0147701983285139	6.7368755	0.1376670532850919	-0.1376670532850919	2.8867042	0.1329443432921113	-0.1329443432921113	-0.1672379340691189	-0.10133560482082145	0.10133560482082145	-0.026065342344293547	0.1715251542194907	-0.1715251542194907	0.5294125325665517	0.570302392431693	-0.570302392431693	0.2256601962252266	-0.17656190017971202	0.17656190017971202
ACH-001502	-0.5384739445630835	Testis	False	-1.0899951496036127	0.006124686656368807	5.1720753	0.2980648198891135	-0.2980648198891135	7.6131854	-0.3397515529653755	0.3397515529653755	2.1663427	-0.3472782867037767	0.3472782867037767	6.9712334	0.1409533899645957	-0.1409533899645957	7.8610744	-0.2104016030249519	0.2104016030249519	7.415311	0.617726833521999	-0.617726833521999	5.6403923	0.1566712690902402	-0.1566712690902402	6.887623	0.0303086559733999	-0.0303086559733999	4.3095036	0.0907489626847689	-0.0907489626847689	0.08510678225497507	0.005437095005897147	-0.005437095005897147	0.9810277902263359	0.6086445423520899	-0.6086445423520899	-0.05137953547009579	-0.16927078329067452	0.16927078329067452	0.451467218711338	-0.20732060999034654	0.20732060999034654
ACH-001503	0.5148057310221926	Lymphoid	False			6.9073353			7.0984426			2.124219			4.9830165			6.5235257			6.607718			4.977495			7.4374943			4.6575084			0.06004570099275092			-0.49496448022353434			-0.031608433369801646			-0.3220130665473047		
ACH-001508	-0.1295569348958753	Head and Neck	False	-1.074882619687576	-0.01305465088108362	5.9730005	0.1715762699091487	-0.1715762699091487	6.896078	0.1948298962217224	-0.1948298962217224	2.3440275	-0.3086121652753357	0.3086121652753357	6.1534953	0.2425132263655974	-0.2425132263655974	9.361994	0.641886148221409	-0.641886148221409	6.0000677	0.1801882450828796	-0.1801882450828796	6.6961746	0.0579520237766074	-0.0579520237766074	6.9024115	0.1577452772717443	-0.1577452772717443	3.6576056	0.1901659658607877	-0.1901659658607877	0.23216639448672508	0.024612153852214307	-0.024612153852214307	0.467034817942167	-0.051625597422282815	0.051625597422282815	0.5251279456407936	-0.19562880470174804	0.19562880470174804	0.8121487393943877	0.13575763629548002	-0.13575763629548002
ACH-001509	-1.5211397119329564	Head and Neck	False	-1.0956616670081245	-0.013934216754377067	4.5682874	0.2144588125749407	-0.2144588125749407	6.6504083	-0.3073630778729408	0.3073630778729408	1.3267559	-0.3788794481490076	0.3788794481490076	8.0613985	0.2332620330532581	-0.2332620330532581	9.412786	0.4411492394076161	-0.4411492394076161	7.298402	0.3033838571648867	-0.3033838571648867	5.0452027	-0.1251809785768037	0.1251809785768037	5.068748	0.1660168922441965	-0.1660168922441965	3.7993257	-0.0324317626455887	0.0324317626455887	0.29603920485779767	0.16377152227592381	-0.16377152227592381	-1.3455954633640272	-0.045272766205948806	0.045272766205948806	-1.6167344453742079	-0.8171674519621928	0.8171674519621928	0.3197171628901309	0.018973325167332956	-0.018973325167332956
ACH-001510	0.6073062072181713	Head and Neck	False	-1.080612838418228	-0.0027786558717712143	4.0593204	0.2149009609563242	-0.2149009609563242	6.550088	0.1177641951139714	-0.1177641951139714	0.93287456	-0.286463073585929	0.286463073585929	6.975779	0.0271137632813089	-0.0271137632813089	7.617585	0.2716262615136972	-0.2716262615136972	5.823044	0.1021868388390309	-0.1021868388390309	4.4925327	0.1198160508432023	-0.1198160508432023	5.5372806	0.3215188760850005	-0.3215188760850005	3.671112	0.2520167307820899	-0.2520167307820899	-0.4473013061847296	-0.41828949441993135	0.41828949441993135	-0.6937052811319823	0.4766002390293007	-0.4766002390293007	-2.04995679628182	-0.670341061267896	0.670341061267896	-0.5049822937852916	-0.22282226525021576	0.22282226525021576
ACH-001511	-0.2850738070650875	Head and Neck	False	-1.0962533601282156	-0.010686203283732371	7.2580667	0.1467826077256512	-0.1467826077256512	6.7971168	-0.0664666335681738	0.0664666335681738	1.622251	-0.390294780217745	0.390294780217745	7.2962832	0.2141703763602505	-0.2141703763602505	9.101382	-0.1103533844023895	0.1103533844023895	7.465232	0.2736486609086387	-0.2736486609086387	5.390929	0.010137583443894	-0.010137583443894	6.7109303	0.2499790096410498	-0.2499790096410498	3.9647775	0.0092837757264234	-0.0092837757264234	0.6397160364273514	-0.26756461411850446	0.26756461411850446	-0.18565695674002314	-0.7734157982236827	0.7734157982236827	-0.6309851261944893	-0.5698196249996041	0.5698196249996041	0.35005530258692935	-0.12260656498501706	0.12260656498501706
ACH-001513	0.53430803673272	Cervix	False	-1.071447304645698	-0.009529629880309186	5.465671	-0.173606619781706	0.173606619781706	6.1271358	0.0891541912411325	-0.0891541912411325	1.3967514	-0.2618692384430886	0.2618692384430886	7.8463054	0.6618608402031989	-0.6618608402031989	6.9569626	0.0043265053269125	-0.0043265053269125	7.8409605	0.7001416394871343	-0.7001416394871343	5.749711	-0.5162625807786351	0.5162625807786351	5.398915	1.208240745380385	-1.208240745380385	3.1550221	0.1455734840190457	-0.1455734840190457	0.09645194732802985	0.07081243624132451	-0.07081243624132451	-0.6782588674507668	0.14406521858496965	-0.14406521858496965	-0.9443576274661141	0.15828648635575404	-0.15828648635575404	-0.1354241962004793	-0.029796474038753788	0.029796474038753788
