file_path	line_no	matching_text	pattern	category	territory	suggested_action	replacement_or_note	line_excerpt
manuscript_v8/_session_origin_paper2_isolated.md	110	thyroid-stimulating antibody	\bthyroid-stimulating antibody\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- "Graves", "GD", "TSAb", "TSI", "thyroid-stimulating antibody"
manuscript_v8/_session_origin_paper2_isolated.md	111	hyperthyroidism	\bhyperthyroidism\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- "hyperthyroidism", "thyrotoxicosis", "exophthalmos"
manuscript_v8/_session_origin_paper2_isolated.md	111	thyrotoxicosis	\bthyrotoxicosis\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- "hyperthyroidism", "thyrotoxicosis", "exophthalmos"
manuscript_v8/_session_origin_paper2_isolated.md	111	exophthalmos	\bexophthalmos\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- "hyperthyroidism", "thyrotoxicosis", "exophthalmos"
manuscript_v8/_session_origin_paper2_isolated.md	112	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- "Graves' ophthalmopathy", "TED", "thyroid eye disease"
manuscript_v8/_session_origin_paper2_isolated.md	112	Graves' ophthalmopathy	Graves['']?\s+ophthalmopathy	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- "Graves' ophthalmopathy", "TED", "thyroid eye disease"
manuscript_v8/_session_origin_paper2_isolated.md	112	TED	\bTED\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- "Graves' ophthalmopathy", "TED", "thyroid eye disease"
manuscript_v8/_session_origin_paper2_isolated.md	112	thyroid eye disease	\bthyroid eye disease\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- "Graves' ophthalmopathy", "TED", "thyroid eye disease"
manuscript_v8/_session_origin_paper2_isolated.md	113	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- Bundang Graves' cohort 직접 언급
manuscript_v8/_session_origin_paper2_isolated.md	113	Bundang Graves' cohort	\bBundang Graves'?\s*cohort\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- Bundang Graves' cohort 직접 언급
manuscript_v8/_session_origin_paper2_isolated.md	129	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	WHITELIST_REVIEW	Hashimoto-overlap PTC	- 실제 deliverable task (Paper 2 outline 시작? Pillar I v2 forest 재구성? "autoimmune-PTC" 일괄 정정? 다른 scope?)
manuscript_v8/_session_origin_paper2_isolated.md	142	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	WHITELIST_REVIEW	Hashimoto-overlap PTC	- **C**: "autoimmune-PTC" → "Hashimoto-overlap PTC" 일괄 정정 (manuscript_v8 + memory 파일)
manuscript_v8/_session_origin_paper2_isolated.md	164	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- Bundang Graves' deep dive (Paper 4 backlog 영역)
manuscript_v8/_session_origin_paper2_isolated.md	168	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**5/1 sprint violation → 5/1 closing prompt → 16+ escalation 거부 → 5/2 본인 HT vs GD critical catch → 5/2 audit deliverable
manuscript_v8/_session_origin_paper2_isolated.md	168	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**5/1 sprint violation → 5/1 closing prompt → 16+ escalation 거부 → 5/2 본인 HT vs GD critical catch → 5/2 audit deliverable
manuscript_v8/cross_contamination_check_paper1.md	10	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	REPLACE	Hashimoto-overlap PTC	forbidden_terms: [Hashimoto, HT, thyroiditis, lymphocytic, Graves, GD, TSAb, hyperthyroid, autoimmune-overlap, autoimmun
manuscript_v8/cross_contamination_check_paper1.md	10	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		forbidden_terms: [Hashimoto, HT, thyroiditis, lymphocytic, Graves, GD, TSAb, hyperthyroid, autoimmune-overlap, autoimmun
manuscript_v8/cross_contamination_check_paper1.md	10	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		forbidden_terms: [Hashimoto, HT, thyroiditis, lymphocytic, Graves, GD, TSAb, hyperthyroid, autoimmune-overlap, autoimmun
manuscript_v8/cross_contamination_check_paper1.md	10	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		forbidden_terms: [Hashimoto, HT, thyroiditis, lymphocytic, Graves, GD, TSAb, hyperthyroid, autoimmune-overlap, autoimmun
manuscript_v8/cross_contamination_check_paper1.md	10	TSAb	\bTSAb\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		forbidden_terms: [Hashimoto, HT, thyroiditis, lymphocytic, Graves, GD, TSAb, hyperthyroid, autoimmune-overlap, autoimmun
manuscript_v8/cross_contamination_check_paper1.md	48	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	REPLACE	Hashimoto-overlap PTC	- ⚠️ commentary lines 62 + 65 contain forbidden terms (`autoimmune-PTC`, `Hashimoto-DM2 axis`, `GSE286332`)
manuscript_v8/cross_contamination_check_paper1.md	49	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	REPLACE	Hashimoto-overlap PTC	- line 62 (Foregrounds cell): `Pillar 5 autoimmune-PTC layer`
manuscript_v8/cross_contamination_check_paper1.md	54	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	REPLACE	Hashimoto-overlap PTC	- L62: `Pillar 5 autoimmune-PTC layer` → `R4-2 immune-overlap teaser layer (Paper 2 backbone reserved)`
manuscript_v8/cross_contamination_check_paper1.md	76	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	REPLACE	Hashimoto-overlap PTC	- L66: `**Pillar 5 (autoimmune-PTC) 는 abstract 에서 의도적 보류 — Paper 2 의 backbone 으로 reserve.**`
manuscript_v8/cross_contamination_check_paper1.md	77	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	REPLACE	Hashimoto-overlap PTC	- ⚠️ forbidden term `autoimmune-PTC` in working note. Not in abstract proper.
manuscript_v8/cross_contamination_check_paper1.md	79	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	REPLACE	Hashimoto-overlap PTC	- **Recommended sanitization** — replace `Pillar 5 (autoimmune-PTC) 는 abstract 에서 의도적 보류 — Paper 2 의 backbone 으로 reserve
manuscript_v8/cross_contamination_check_paper1.md	201	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	REPLACE	Hashimoto-overlap PTC	| A6 | 01_abstract.md:66 | Sanitize working note item 3 — replace `Pillar 5 (autoimmune-PTC)` with `Paper 2 sub-stratifi
manuscript_v8/cross_contamination_check_paper1.md	202	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	REPLACE	Hashimoto-overlap PTC	| A7 | 00_title_candidates.md:62, 65 | Sanitize Cand 3 commentary cells (replace `autoimmune-PTC` and `Hashimoto-DM2 axi
memory/MEMORY.md	9	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		- [v17 Graves pivot 2026-04-29 (SUPERSEDED)](v17_graves_pivot.md) — v0 pivot record. SUPERSEDED 2026-05-04 by paper_numb
memory/MEMORY.md	9	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		- [v17 Graves pivot 2026-04-29 (SUPERSEDED)](v17_graves_pivot.md) — v0 pivot record. SUPERSEDED 2026-05-04 by paper_numb
memory/MEMORY.md	9	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		- [v17 Graves pivot 2026-04-29 (SUPERSEDED)](v17_graves_pivot.md) — v0 pivot record. SUPERSEDED 2026-05-04 by paper_numb
memory/MEMORY.md	10	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		- [v17 Dark Matter reframe 2026-04-29 PM](v17_dark_matter_pivot_2026_04_29.md) — same-day reframe revives 8-gene paper a
memory/MEMORY.md	15	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		- [v17 2026-04-30 pivot](v17_2026_04_30_pivot.md) — Yu meeting: dual-track Graves' open data hunt (별도 paper) + 8-gene dr
memory/MEMORY.md	24	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		- [v17 Paper 2 Pillar 1 forest STRONG (SUPERSEDED)](v17_paper2_pillar1_forest_strong.md) — 2026-05-03 v1 record. **SUPER
memory/MEMORY.md	24	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		- [v17 Paper 2 Pillar 1 forest STRONG (SUPERSEDED)](v17_paper2_pillar1_forest_strong.md) — 2026-05-03 v1 record. **SUPER
memory/MEMORY.md	26	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		- [Canonical paper numbering](paper_numbering_2026_05_04.md) — Paper 1 = DM1 molecular dark matter / Paper 2 = H&E → DM1
memory/MEMORY.md	27	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		- [v19 Paper 4 GD backlog](v19_paper4_GD_backlog.md) — Korean GD HLA / Pan-Asian renumbered Paper 3 → Paper 4/backlog 20
memory/MEMORY.md	27	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		- [v19 Paper 4 GD backlog](v19_paper4_GD_backlog.md) — Korean GD HLA / Pan-Asian renumbered Paper 3 → Paper 4/backlog 20
memory/MEMORY.md	28	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		- [v19 Paper 3 GD gating (legacy)](v19_paper3_GD_gating.md) — Superseded 2026-05-04 by v19_paper4_GD_backlog (renumbered
memory/MEMORY.md	28	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		- [v19 Paper 3 GD gating (legacy)](v19_paper3_GD_gating.md) — Superseded 2026-05-04 by v19_paper4_GD_backlog (renumbered
memory/MEMORY.md	29	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		- [v18 Paper 2 HT-isolated](v18_paper2_HT_isolated.md) — Paper 2 = Hashimoto-overlap PTC ONLY (Yu 2026-05-04). Pillar I 
memory/paper_numbering_2026_05_04.md	12	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- **Paper 4 / backlog** = Korean GD HLA / Pan-Asian. (Renumbered from prior Paper 3; gating per `v19_paper4_GD_backlog.m
memory/paper_numbering_2026_05_04.md	14	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**Why:** Paper 3 slot reused 2026-05-04 (was Korean GD HLA → became ICI dark-matter immunogenomics). User confirmed numb
memory/paper_numbering_2026_05_04.md	19	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- If user says "Paper 3" → ICI dark matter (NOT Korean GD).
memory/paper_numbering_2026_05_04.md	20	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- If user says "Paper 4" or "GD paper" → Korean GD HLA backlog.
memory/paper_numbering_2026_05_04.md	20	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- If user says "Paper 4" or "GD paper" → Korean GD HLA backlog.
memory/paper_numbering_2026_05_04.md	21	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- If a prior memory contradicts (e.g., references Paper 3 = GD), trust this canonical entry; flag the stale memory for u
memory/v17_2026_04_30_pivot.md	2	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		name: v17 2026-04-30 morning meeting pivot — Graves' + 8-gene audit dual track
memory/v17_2026_04_30_pivot.md	3	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		description: Yu professor 4/30 AM 미팅 결과 - Graves' open dataset hunt + 8-gene driver-exclusion audit 두 task 동시 진행. ARIA b
memory/v17_2026_04_30_pivot.md	9	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		**Task A — Graves'/autoimmune thyroid open dataset 탐색.** 유 교수님 강조: "양성 자가면역 분야는 데이터/논문이 적어서 뭐 하나 내면 귀중하게 쳐줌. cancer는 포화.
memory/v17_2026_04_30_pivot.md	9	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		**Task A — Graves'/autoimmune thyroid open dataset 탐색.** 유 교수님 강조: "양성 자가면역 분야는 데이터/논문이 적어서 뭐 하나 내면 귀중하게 쳐줌. cancer는 포화.
memory/v17_2026_04_30_pivot.md	13	DIAL audit	\bDIAL audit\b	Forbidden_§2.3	Paper3_ICI	REVIEW_OR_MOVE_PAPER3		**Cancer paper venue 현실 calibration:** Sci Rep (IF 4) baseline (8-gene 단독), Cell Rep Med (IF 14) / JCI Insight (IF 8) re
memory/v17_2026_04_30_pivot.md	17	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		**Why:** 두 task 모두 manuscript 작성 전 끝나야 reviewer Q 사전 대비 가능. Graves' = 별도 paper 가능성 (Korean autoimmune × thyroid 교차점, 두 분
memory/v17_2026_04_30_pivot.md	19	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		**How to apply:** (1) Task A 결과 — Graves' Korean dataset (KARE/KoGES/dbGaP) 확인 후 GO/NOGO. 분당 cohort 에 Graves' sample 있으면
memory/v17_2026_04_30_pivot.md	19	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		**How to apply:** (1) Task A 결과 — Graves' Korean dataset (KARE/KoGES/dbGaP) 확인 후 GO/NOGO. 분당 cohort 에 Graves' sample 있으면
memory/v17_2026_04_30_pivot.md	19	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		**How to apply:** (1) Task A 결과 — Graves' Korean dataset (KARE/KoGES/dbGaP) 확인 후 GO/NOGO. 분당 cohort 에 Graves' sample 있으면
memory/v17_D5P6_BCR_clonal_TLS.md	21	Autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	REPLACE	Hashimoto-overlap PTC	- Cancer paper Pillar 5 narrative: "Autoimmune-PTC overlap is characterized by tertiary lymphoid structures (Cohen d = +
memory/v17_arcasHLA_korean_k2.md	10	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		- DPB1*05:01 (Korean Graves' risk): 56.2% carrier (Kim 2014 ref ~36%, EUR 12%) — replication confirmed
memory/v17_arcasHLA_korean_k2.md	12	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		- B*46:01 (Asian Graves'): 10.2% carrier (EUR 0.1%) — Asian-specific replicated
memory/v17_dark_matter_pivot_2026_04_29.md	3	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		description: 8-gene THCA paper un-backburnered same-day under "Dark Matter" framing — 8-gene as orthogonal axis stratify
memory/v17_dark_matter_pivot_2026_04_29.md	7	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		**Same-day reversal of morning Graves pivot.** Morning meeting (v17_graves_pivot.md) put 8-gene paper on backburner pend
memory/v17_dark_matter_pivot_2026_04_29.md	9	DIAL audit	\bDIAL audit\b	Forbidden_§2.3	Paper3_ICI	REVIEW_OR_MOVE_PAPER3		**Why:** Field gap — DICER1/EIF1AX/fusion driver-negative subgroups are studied only in N<50 single-modality cohorts. No
memory/v17_dark_matter_pivot_2026_04_29.md	12	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		- 8-gene paper = main trajectory again under Dark Matter framing. Graves paper = parallel separate trajectory (NOT repla
memory/v17_dark_matter_pivot_2026_04_29.md	16	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		- Decision rule for Dark Matter GO/NOGO: within-DM cluster HR>2 AND trajectory-advanced position AND Xing-axis rescue ra
memory/v17_dark_matter_pivot_2026_04_29.md	17	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		- DO NOT delete the morning Graves pivot pages or memory — Graves continues as parallel.
memory/v17_dark_matter_pivot_2026_04_29.md	17	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		- DO NOT delete the morning Graves pivot pages or memory — Graves continues as parallel.
memory/v17_graves_pivot.md	2	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		name: v17 Graves' disease pivot (2026-04-29) — SUPERSEDED
memory/v17_graves_pivot.md	3	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		description: 2026-04-29 v0 pivot record. SUPERSEDED 2026-05-04 by paper_numbering_2026_05_04 + v18_paper2_HT_isolated + 
memory/v17_graves_pivot.md	8	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		("Graves' becomes main paper trajectory") which has been overwritten by the
memory/v17_graves_pivot.md	13	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		| "Graves' = main paper" | Graves' (Korean GD HLA) = **Paper 4 backlog**, gated 4/4 |
memory/v17_graves_pivot.md	13	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		| "Graves' = main paper" | Graves' (Korean GD HLA) = **Paper 4 backlog**, gated 4/4 |
memory/v17_graves_pivot.md	13	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		| "Graves' = main paper" | Graves' (Korean GD HLA) = **Paper 4 backlog**, gated 4/4 |
memory/v17_graves_pivot.md	17	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		| "Bundang Graves' cohort = main vehicle" | Bundang access still pending (Paper 4 4/4 gating prerequisite) |
memory/v17_graves_pivot.md	17	Bundang Graves' cohort	\bBundang Graves'?\s*cohort\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		| "Bundang Graves' cohort = main vehicle" | Bundang access still pending (Paper 4 4/4 gating prerequisite) |
memory/v17_graves_pivot.md	30	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		- `v19_paper4_GD_backlog.md` — Paper 4 (Korean GD HLA) gating + scope rules
memory/v17_graves_pivot.md	37	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**Pivot decision (2026-04-29 meeting with Prof Yu Hyeong Won):** 8-gene THCA panel paper (npj Precision Oncology candida
memory/v17_graves_pivot.md	37	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**Pivot decision (2026-04-29 meeting with Prof Yu Hyeong Won):** 8-gene THCA panel paper (npj Precision Oncology candida
memory/v17_graves_pivot.md	39	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**Why:** Yu professor concern — BRAF/TERT not appearing as top features in 8-gene panel makes "노땅 reviewer" reject likel
memory/v17_graves_pivot.md	39	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**Why:** Yu professor concern — BRAF/TERT not appearing as top features in 8-gene panel makes "노땅 reviewer" reject likel
memory/v17_graves_pivot.md	41	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**HLA = separate trajectory** via cookHLA (user is first author of cookHLA Nat Commun imputation tool). Compute-heavy (~
memory/v17_graves_pivot.md	49	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**How to apply:** Future work on this project should default to Graves' disease analysis path (HLA excluded, BRAF/TERT e
memory/v17_graves_pivot.md	49	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**How to apply:** Future work on this project should default to Graves' disease analysis path (HLA excluded, BRAF/TERT e
memory/v17_graves_pivot.md	49	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**How to apply:** Future work on this project should default to Graves' disease analysis path (HLA excluded, BRAF/TERT e
memory/v17_graves_pivot.md	49	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**How to apply:** Future work on this project should default to Graves' disease analysis path (HLA excluded, BRAF/TERT e
memory/v17_graves_pivot.md	49	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	WHITELIST_REVIEW		**How to apply:** Future work on this project should default to Graves' disease analysis path (HLA excluded, BRAF/TERT e
memory/v17_gse286332_strong_go.md	2	autoimmune-PTC	\bautoimmune-PTC\b	Replace_§1	Paper2_terminology	REPLACE	Hashimoto-overlap PTC	name: v17 GSE286332 STRONG GO — autoimmune-PTC sub-axis empirically validated
memory/v17_paper2_pillar1_forest_strong.md	2	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		name: v17 Paper 2 Pillar 1 Forest STRONG — Korean PTC vs Chu 2018 Han Chinese GD (SUPERSEDED for Paper 2)
memory/v17_paper2_pillar1_forest_strong.md	3	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		description: 2026-05-03 historical record. SUPERSEDED 2026-05-04 by v18_paper2_HT_isolated — the Chu 2018 GD comparison 
memory/v17_paper2_pillar1_forest_strong.md	8	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		(Korean PTC vs Chu 2018 Han Chinese GD) which conflated HT (Paper 2) and GD
memory/v17_paper2_pillar1_forest_strong.md	8	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		(Korean PTC vs Chu 2018 Han Chinese GD) which conflated HT (Paper 2) and GD
memory/v17_paper2_pillar1_forest_strong.md	11	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		`v18_paper2_HT_isolated.md`. The Chu 2018 GD vs Chinese-ctrl forest moves to
memory/v17_paper2_pillar1_forest_strong.md	21	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		- Comparator (Chu 2018 GD/ctrl) → Korean baseline (AFND pool)
memory/v17_paper2_pillar1_forest_strong.md	22	autoimmune-thyroid continuum	\bautoimmune-thyroid continuum\b	Replace_§1	Paper2_terminology	REPLACE_OR_REMOVE	Hashimoto-overlap context	- Framing ("Pan-Asian autoimmune-thyroid continuum") → "Korean PTC vs Korean
memory/v17_paper2_pillar1_forest_strong.md	22	Pan-Asian autoimmune-thyroid	\bPan-Asian autoimmune-thyroid\b	Replace_§1	Paper2_terminology	REMOVE_OR_MOVE	REMOVE or Paper 4 reserve	- Framing ("Pan-Asian autoimmune-thyroid continuum") → "Korean PTC vs Korean
memory/v17_paper2_pillar1_forest_strong.md	22	Pan-Asian autoimmune	\bPan-Asian autoimmune\b	Replace_§1	Paper2_terminology	MANUAL_REVIEW	manual review	- Framing ("Pan-Asian autoimmune-thyroid continuum") → "Korean PTC vs Korean
memory/v17_paper2_pillar1_forest_strong.md	23	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		baseline (HT context); shared HLA background with GD but disease distinct"
memory/v17_paper2_pillar1_forest_strong.md	29	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		**Done 2026-05-03 (v1 historical record below).** Paper 2 Pillar 1 (Korean Pan-Asian HLA cohort) status PARTIAL → **STRO
memory/v17_paper2_pillar1_forest_strong.md	31	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		**★ Citation correction:** Prior memory + reports listed reference as "Chen 2018 PMC 6161647" — **incorrect.** Actual pa
memory/v17_paper2_pillar1_forest_strong.md	38	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		**Per-allele 3-arm forest (Chu ctrl / Korean PTC / Chu GD):**
memory/v17_paper2_pillar1_forest_strong.md	39	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		| Allele | Chu ctrl | **Korean PTC** | Chu GD | OR Kr vs ctrl | p Kr vs ctrl | Pooled OR | I²% |
memory/v17_paper2_pillar1_forest_strong.md	48	Pan-Asian autoimmune-thyroid	\bPan-Asian autoimmune-thyroid\b	Replace_§1	Paper2_terminology	REMOVE_OR_MOVE	REMOVE or Paper 4 reserve	**Critical finding:** Korean PTC pool DPB1*05:01 (53.2%) **HIGHER than Chu Han Chinese GD itself (44.0%)** — Korean PTC 
memory/v17_paper2_pillar1_forest_strong.md	48	Pan-Asian autoimmune	\bPan-Asian autoimmune\b	Replace_§1	Paper2_terminology	MANUAL_REVIEW	manual review	**Critical finding:** Korean PTC pool DPB1*05:01 (53.2%) **HIGHER than Chu Han Chinese GD itself (44.0%)** — Korean PTC 
memory/v17_paper2_pillar1_forest_strong.md	48	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		**Critical finding:** Korean PTC pool DPB1*05:01 (53.2%) **HIGHER than Chu Han Chinese GD itself (44.0%)** — Korean PTC 
memory/v17_paper2_pillar1_forest_strong.md	48	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		**Critical finding:** Korean PTC pool DPB1*05:01 (53.2%) **HIGHER than Chu Han Chinese GD itself (44.0%)** — Korean PTC 
memory/v17_paper2_pillar1_forest_strong.md	63	Graves	\bGraves\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		**Why important:** Pillar 1 was previously qualitative direction-only ("Korean 53% sits between Chinese ctrl 39% and GD 
memory/v17_paper2_pillar1_forest_strong.md	63	GD	\bGD\b	Forbidden_§2.1	Paper4_GD	REVIEW_OR_REMOVE_OR_MOVE_PAPER4		**Why important:** Pillar 1 was previously qualitative direction-only ("Korean 53% sits between Chinese ctrl 39% and GD 
